# theta_E,e1_mass,e2_mass,gamma1,gamma2,e1_src,e2_src,center_x_src,center_y_src,e1_lens,e2_lens,center_x_lens,center_y_lens
2.293519973754882812e+00,4.285358265042304993e-02,-1.069219708442687988e-01,1.295603960752487183e-01,1.661207526922225952e-01,1.146040186285972595e-01,-3.606600761413574219e-01,-9.494856745004653931e-02,-4.182563126087188721e-01,-1.037598997354507446e-01,3.458527475595474243e-02,-1.542311068624258041e-02,-1.463450677692890167e-02
1.434588313102722168e+00,1.429555937647819519e-02,-5.180784501135349274e-03,1.106493622064590454e-01,1.372598260641098022e-01,-6.221933662891387939e-02,3.959874510765075684e-01,-3.260799646377563477e-01,6.242712140083312988e-01,1.382170617580413818e-01,-2.070776463369838893e-05,-2.305656298995018005e-02,3.191317617893218994e-02
5.073338747024536133e-01,1.955334097146987915e-01,3.965360224246978760e-01,-1.983339190483093262e-01,-4.901021718978881836e-02,3.154699504375457764e-01,-1.326002478599548340e-01,2.305550724267959595e-01,4.431320726871490479e-01,-1.203924417495727539e-01,-1.650229096412658691e-01,4.460969939827919006e-03,1.410098001360893250e-02
1.654876351356506348e+00,-3.368764221668243408e-01,1.152702420949935913e-01,1.962849050760269165e-01,1.797341257333755493e-01,-1.291914284229278564e-01,-3.585609495639801025e-01,2.433913201093673706e-01,1.681052893400192261e-01,-7.265741378068923950e-02,7.976039499044418335e-02,-4.818013310432434082e-02,2.116289734840393066e-02
2.541639804840087891e+00,-2.772244811058044434e-01,-3.980190157890319824e-01,8.624388277530670166e-02,6.472112238407135010e-02,-3.708812594413757324e-01,-1.095219403505325317e-01,-6.530069708824157715e-01,-7.273507118225097656e-02,-4.220511019229888916e-02,-6.807021051645278931e-02,2.502823248505592346e-03,2.006560564041137695e-02
1.523621916770935059e+00,2.284785360097885132e-02,-3.158788681030273438e-01,1.745437234640121460e-01,-6.143912672996520996e-03,3.268434703350067139e-01,-2.365685403347015381e-01,6.679974794387817383e-01,5.905693173408508301e-01,-2.234873734414577484e-02,-9.495650976896286011e-02,2.133046276867389679e-02,-2.540328772738575935e-03
1.687207341194152832e+00,3.269707560539245605e-01,7.549898326396942139e-02,1.716493517160415649e-01,9.326507151126861572e-02,-1.007182002067565918e-01,1.036634519696235657e-01,5.443565845489501953e-01,1.800582706928253174e-01,-9.456896781921386719e-02,-4.613625258207321167e-02,2.993956953287124634e-02,1.651999913156032562e-02
1.919117569923400879e+00,-3.882449269294738770e-01,-3.895271122455596924e-01,-8.539142459630966187e-02,-6.066128611564636230e-02,3.839546442031860352e-02,-5.816123634576797485e-02,2.731021642684936523e-01,3.580860327929258347e-03,-1.050854176282882690e-01,8.106205612421035767e-02,-3.160582156851887703e-03,-2.112218923866748810e-02
1.476884841918945312e+00,-2.253052145242691040e-01,3.209240138530731201e-01,8.286832273006439209e-02,1.339947432279586792e-01,1.128218024969100952e-01,3.029765784740447998e-01,-3.376190066337585449e-01,1.060294628143310547e+00,-3.389675542712211609e-02,1.897120028734207153e-01,-1.738627254962921143e-02,-2.997912839055061340e-02
7.405351996421813965e-01,-5.317079424858093262e-01,-1.533300578594207764e-01,-5.317413806915283203e-02,-5.990602076053619385e-02,-2.263727039098739624e-01,-2.830829322338104248e-01,-1.752742230892181396e-01,1.172288417816162109e+00,1.990350522100925446e-02,4.993088077753782272e-03,-3.532836958765983582e-02,3.874800633639097214e-03
1.001981496810913086e+00,-9.265875816345214844e-02,2.177679240703582764e-01,1.372260004281997681e-01,-1.504558920860290527e-01,4.471071660518646240e-01,3.775367140769958496e-01,5.281868204474449158e-02,3.693858087062835693e-01,-2.127875238656997681e-01,7.632192969322204590e-02,1.331593003123998642e-02,-9.589351713657379150e-03
1.852694630622863770e+00,-1.487942878156900406e-02,1.764931082725524902e-01,1.877749115228652954e-01,1.371018439531326294e-01,-9.911060333251953125e-04,3.613528013229370117e-01,-3.526772856712341309e-01,-2.269870489835739136e-01,-1.709209084510803223e-01,-1.820046640932559967e-02,-2.910584397614002228e-02,3.091985825449228287e-03
1.562238454818725586e+00,-2.843386828899383545e-01,5.887331813573837280e-02,9.483142197132110596e-02,5.310447514057159424e-02,1.849581301212310791e-02,5.842590332031250000e-01,3.563003838062286377e-01,4.640544950962066650e-01,-2.287120372056961060e-01,-3.906675428152084351e-02,-1.633712463080883026e-02,-8.894845843315124512e-03
1.280574440956115723e+00,1.115295514464378357e-01,2.164925932884216309e-01,-1.970904320478439331e-01,8.973701298236846924e-02,2.583252787590026855e-01,2.299770265817642212e-01,4.453246593475341797e-01,1.416000574827194214e-01,-2.251022309064865112e-01,2.250951156020164490e-02,-1.509006973356008530e-02,1.322213187813758850e-02
2.655116796493530273e+00,-1.279261410236358643e-01,-1.424950063228607178e-01,5.907677114009857178e-02,1.653562635183334351e-01,-7.038327455520629883e-01,-1.620628237724304199e-01,-1.671148277819156647e-02,-4.547057747840881348e-01,-4.314329102635383606e-02,8.690101676620543003e-04,4.121459554880857468e-03,-1.474984735250473022e-02
1.070299029350280762e+00,-2.611020803451538086e-01,-1.844418644905090332e-01,-4.100044071674346924e-02,3.917750716209411621e-02,-5.209926962852478027e-01,2.693214118480682373e-01,2.313281148672103882e-01,4.661303460597991943e-01,-8.535512536764144897e-02,-5.124259740114212036e-02,1.393351610749959946e-02,1.448667957447469234e-03
1.082624077796936035e+00,1.789585500955581665e-01,3.608345389366149902e-01,1.082149147987365723e-02,-1.592759341001510620e-01,-8.739003539085388184e-02,3.286170661449432373e-01,2.902382053434848785e-02,4.289413392543792725e-01,1.025772094726562500e-02,7.981509715318679810e-02,-3.115040250122547150e-02,1.752322167158126831e-02
1.312922954559326172e+00,-2.400995790958404541e-01,2.264529168605804443e-01,6.589199602603912354e-02,-8.254843950271606445e-02,3.234449028968811035e-01,8.593243360519409180e-01,1.208845227956771851e-01,2.042150348424911499e-01,-1.724088937044143677e-01,5.906981974840164185e-02,-2.914671786129474640e-02,3.865575650706887245e-03
7.746286988258361816e-01,-1.947854310274124146e-01,2.394086271524429321e-01,-2.876380085945129395e-02,-1.201486587524414062e-02,3.513901680707931519e-02,1.766501963138580322e-01,3.767250105738639832e-02,4.604554474353790283e-01,1.711281575262546539e-02,-6.233582645654678345e-02,-3.124385699629783630e-02,2.725828811526298523e-02
2.435265541076660156e+00,5.267640352249145508e-01,-4.155704379081726074e-02,7.312636077404022217e-02,-2.172634005546569824e-02,1.782315969467163086e-01,-5.790248513221740723e-01,-3.861391916871070862e-02,-5.526289343833923340e-01,-1.215155497193336487e-01,1.153244897723197937e-01,-1.463346462696790695e-02,1.430192962288856506e-02
8.367288708686828613e-01,3.756618127226829529e-02,-3.976464271545410156e-01,-1.329980790615081787e-01,-1.389238238334655762e-01,-1.051764283329248428e-02,1.163145676255226135e-01,-1.997855007648468018e-01,6.957806348800659180e-01,-7.491058111190795898e-02,3.066166117787361145e-02,4.210494086146354675e-02,-4.388914257287979126e-02
5.421537756919860840e-01,-1.319451723247766495e-02,-1.555493175983428955e-01,-1.926703006029129028e-01,8.094085752964019775e-02,3.742304146289825439e-01,-7.660760283470153809e-01,-1.321385353803634644e-01,7.945836335420608521e-02,-5.116153135895729065e-02,-6.947423517704010010e-02,-5.733446218073368073e-03,-2.120068063959479332e-03
7.830143570899963379e-01,-7.510078549385070801e-01,1.282775253057479858e-01,-1.417711973190307617e-01,1.451171785593032837e-01,-1.033388525247573853e-01,-8.571293950080871582e-02,1.265258528292179108e-02,2.862960100173950195e-01,-1.126179751008749008e-02,1.797552453354001045e-03,2.274883538484573364e-02,-1.442401576787233353e-02
8.132136464118957520e-01,2.724039927124977112e-02,2.035556435585021973e-01,1.615028828382492065e-01,-1.395596563816070557e-01,3.877137899398803711e-01,3.052126802504062653e-02,5.026303529739379883e-01,7.245293259620666504e-01,-1.482419669628143311e-01,6.672170758247375488e-02,-1.446165144443511963e-03,-4.500515386462211609e-02
9.740111827850341797e-01,-2.077572494745254517e-01,-4.014959037303924561e-01,9.010444581508636475e-02,-1.006471812725067139e-01,1.196345835924148560e-01,-6.332066059112548828e-01,-3.169458210468292236e-01,1.187431454658508301e+00,-1.448480486869812012e-01,-2.891577407717704773e-02,-1.282714772969484329e-02,1.271165255457162857e-02
7.696998119354248047e-01,1.721906065940856934e-01,-2.096572071313858032e-01,1.872530430555343628e-01,7.358567416667938232e-02,-3.884183242917060852e-02,3.691614270210266113e-01,-8.867802470922470093e-02,3.582017123699188232e-01,-2.653703466057777405e-02,7.390147075057029724e-03,1.525871548801660538e-02,8.915479294955730438e-03
1.689546942710876465e+00,-1.994886398315429688e-01,-1.350671052932739258e-01,8.932085335254669189e-02,-4.018035531044006348e-02,4.181004688143730164e-02,-1.184997409582138062e-01,5.629985332489013672e-01,2.143585979938507080e-01,-9.596369415521621704e-02,1.724920794367790222e-02,-1.413025520741939545e-02,2.681631781160831451e-02
1.596572875976562500e+00,-8.939788490533828735e-02,2.399127185344696045e-01,1.573687642812728882e-01,1.945770233869552612e-01,-4.448879957199096680e-01,1.581925004720687866e-01,-6.022718548774719238e-01,7.253394275903701782e-02,3.579055517911911011e-02,-8.668191730976104736e-02,-6.200313568115234375e-03,4.162418469786643982e-02
1.203862309455871582e+00,5.010537803173065186e-02,-2.423540055751800537e-01,8.868114650249481201e-02,-1.316022276878356934e-01,-1.164235472679138184e-01,3.232339918613433838e-01,-5.143277645111083984e-01,3.227972984313964844e-01,-1.308973282575607300e-01,1.051328629255294800e-01,-6.854150444269180298e-03,-3.542904742062091827e-03
1.965394496917724609e+00,-3.174662292003631592e-01,-2.516501843929290771e-01,2.505585551261901855e-02,-1.084297969937324524e-01,-2.252663522958755493e-01,9.374787658452987671e-02,-2.509013712406158447e-01,5.334510803222656250e-01,-1.035745590925216675e-01,-4.872513189911842346e-02,6.579400040209293365e-03,9.758320637047290802e-03
1.748742103576660156e+00,3.904647231101989746e-01,1.403367668390274048e-01,1.360359638929367065e-01,1.448223739862442017e-01,2.179830521345138550e-01,2.055925428867340088e-01,-1.971859186887741089e-01,-1.750816702842712402e-01,-1.730867624282836914e-01,-9.167047590017318726e-02,-2.199272159487009048e-03,-1.858441717922687531e-02
2.122687578201293945e+00,4.091303646564483643e-01,3.755325376987457275e-01,8.139999210834503174e-02,-2.243524789810180664e-02,2.462439984083175659e-01,-1.116554364562034607e-01,1.069174259901046753e-01,-1.777075827121734619e-01,-1.304363459348678589e-01,2.169391699135303497e-02,-1.152017712593078613e-02,1.804235205054283142e-02
8.577169775962829590e-01,2.002322673797607422e-01,-3.394266366958618164e-01,-9.113609045743942261e-02,-1.047405824065208435e-01,1.813716590404510498e-01,6.050724983215332031e-01,1.955893784761428833e-01,1.850239932537078857e-01,1.198460161685943604e-02,-1.463803946971893311e-01,2.740598283708095551e-02,-1.290127448737621307e-02
1.432465791702270508e+00,3.205794394016265869e-01,1.838365197181701660e-01,-1.598708927631378174e-01,1.619771122932434082e-03,3.546814918518066406e-01,-3.153825402259826660e-01,-6.818251311779022217e-02,-4.256498534232378006e-03,-1.202342733740806580e-01,-1.088510230183601379e-01,2.157183550298213959e-02,-6.484369281679391861e-03
2.271343618631362915e-01,-4.394024312496185303e-01,-2.584432065486907959e-01,-9.943313896656036377e-02,1.233362704515457153e-01,-1.489619463682174683e-01,-1.013082787394523621e-01,-2.081037014722824097e-01,7.587944269180297852e-01,7.410576194524765015e-02,-1.034468561410903931e-01,1.382899004966020584e-02,1.620864612050354481e-03
1.634248137474060059e+00,2.023433297872543335e-01,-2.787464559078216553e-01,-1.410358995199203491e-01,-1.627502888441085815e-01,3.162340819835662842e-01,-1.734088547527790070e-02,1.052477806806564331e-01,1.418732553720474243e-01,-1.147200241684913635e-01,-2.000677287578582764e-01,-1.729360409080982208e-02,1.667382568120956421e-02
1.091755390167236328e+00,6.850631535053253174e-02,6.433330476284027100e-02,6.666950881481170654e-02,1.414214819669723511e-01,4.576825350522994995e-02,-1.459436565637588501e-01,9.797096252441406250e-02,1.115470290184020996e+00,-1.381515711545944214e-01,4.947457835078239441e-02,5.183195322751998901e-02,-3.831351920962333679e-02
1.489225745201110840e+00,-1.436156183481216431e-01,-1.258708238601684570e-01,-1.125925108790397644e-01,-1.677086055278778076e-01,-2.320206612348556519e-01,1.442674696445465088e-01,-2.575652897357940674e-01,1.430069208145141602e-01,-5.883013829588890076e-02,1.088579520583152771e-01,1.338803023099899292e-02,1.349482103250920773e-03
1.576826691627502441e+00,7.984996773302555084e-03,-5.146481394767761230e-01,-4.482300579547882080e-02,-1.189394295215606689e-02,8.601322770118713379e-02,-1.942862719297409058e-01,2.170695662498474121e-01,1.444540452212095261e-03,-1.099350079894065857e-01,1.125493552535772324e-02,1.217791717499494553e-02,-2.680180594325065613e-02
1.415658950805664062e+00,4.786942005157470703e-01,2.323804497718811035e-01,1.606024354696273804e-01,-1.895651519298553467e-01,1.346113830804824829e-01,7.303406000137329102e-01,5.838163495063781738e-01,4.472588896751403809e-01,-1.696851402521133423e-01,1.070697791874408722e-02,-8.096767589449882507e-03,-1.867663487792015076e-02
1.438443064689636230e+00,-3.674452602863311768e-01,-2.964855730533599854e-01,-1.364200115203857422e-01,-4.913875460624694824e-02,3.629684150218963623e-01,2.329322844743728638e-01,-4.518567621707916260e-01,1.014403939247131348e+00,-6.660120189189910889e-02,2.827527932822704315e-02,6.497873924672603607e-03,7.903212681412696838e-03
1.377602934837341309e+00,-3.885274827480316162e-01,-3.563300073146820068e-01,-1.699509322643280029e-01,2.936974167823791504e-02,4.114527404308319092e-01,-1.405465900897979736e-01,-5.901126265525817871e-01,9.825780391693115234e-01,-4.037342593073844910e-02,1.310421526432037354e-01,-2.799088694155216217e-02,1.693345792591571808e-02
1.005198836326599121e+00,3.671947717666625977e-01,5.957204103469848633e-02,1.959068626165390015e-01,-1.214286237955093384e-01,-2.658099494874477386e-02,-1.189723387360572815e-01,6.997498124837875366e-02,5.471130609512329102e-01,3.428483381867408752e-02,1.184087917208671570e-01,-2.656141482293605804e-02,2.610808424651622772e-02
6.936374306678771973e-01,2.043372243642807007e-01,3.485055640339851379e-02,8.346332609653472900e-02,1.042668968439102173e-01,1.397280991077423096e-01,-2.229191809892654419e-01,1.002260372042655945e-01,5.697956085205078125e-01,-5.637621879577636719e-02,-1.227863505482673645e-01,-8.334017358720302582e-03,-1.607891358435153961e-02
4.407935738563537598e-01,-1.356080323457717896e-01,-1.420439183712005615e-01,-1.316501498222351074e-01,1.804970651865005493e-01,-3.372442126274108887e-01,-2.603282034397125244e-01,-2.696194052696228027e-01,4.242295622825622559e-01,-5.193686112761497498e-02,-9.267389029264450073e-02,-1.776411756873130798e-02,5.698749795556068420e-03
1.623882055282592773e+00,6.822338104248046875e-01,1.992024779319763184e-01,1.792839914560317993e-01,-1.538507938385009766e-01,2.599339187145233154e-01,2.853937745094299316e-01,9.238881468772888184e-01,-2.821947336196899414e-01,-1.193916350603103638e-01,4.747548664454370737e-04,-9.564195759594440460e-03,-6.341878324747085571e-03
5.013882517814636230e-01,2.791025638580322266e-01,2.838335335254669189e-01,-6.183281540870666504e-02,-5.439002811908721924e-02,-3.127249330282211304e-02,1.591726541519165039e-01,1.471927314996719360e-01,5.428182482719421387e-01,-6.627448648214340210e-02,1.231934800744056702e-01,-9.803823195397853851e-03,-7.018931675702333450e-03
9.193081259727478027e-01,4.122887551784515381e-01,-1.371023356914520264e-01,-1.680487245321273804e-01,2.212341129779815674e-02,1.763636246323585510e-02,-2.313210517168045044e-01,3.198110163211822510e-01,4.589867591857910156e-01,-7.737246900796890259e-02,4.140334576368331909e-02,2.001401968300342560e-02,-1.110933069139719009e-02
1.421202778816223145e+00,3.149597942829132080e-01,1.118856593966484070e-01,1.551110595464706421e-01,6.215427815914154053e-02,2.420663833618164062e-01,4.231225550174713135e-01,1.141970515251159668e+00,4.882702231407165527e-02,-1.524630486965179443e-01,1.634188927710056305e-02,1.240901183336973190e-02,-7.467467337846755981e-03
2.380439281463623047e+00,6.462595611810684204e-02,-2.650453746318817139e-01,1.777930110692977905e-01,-1.378467828035354614e-01,-4.775325059890747070e-01,2.411300837993621826e-01,6.314806640148162842e-02,8.552564680576324463e-02,-8.218066394329071045e-02,-6.290835142135620117e-02,9.139214642345905304e-03,-1.157218008302152157e-03
1.459904789924621582e+00,-3.247953206300735474e-02,-3.300635218620300293e-01,3.818278014659881592e-02,4.551818966865539551e-02,-1.597732654772698879e-03,-3.137940168380737305e-01,3.688062131404876709e-01,5.410073399543762207e-01,-8.974886685609817505e-02,-3.961201757192611694e-02,-4.823737964034080505e-02,1.180286426097154617e-02
