# theta_E,e1_mass,e2_mass,R_sersic_src,n_sersic_src,e1_src,e2_src,center_x_src,center_y_src,R_sersic_lens,n_sersic_lens,e1_lens,e2_lens
1.495862603187561035e+00,-9.951185435056686401e-02,4.007391259074211121e-02,3.074583113193511963e-01,9.954598546028137207e-01,-7.735020667314529419e-02,1.143805831670761108e-01,1.471606735140085220e-02,3.501366376876831055e-01,9.345027804374694824e-01,3.810320138931274414e+00,5.672966130077838898e-03,1.909383386373519897e-02
1.508671522140502930e+00,-6.373438239097595215e-02,-5.373302847146987915e-03,5.994431376457214355e-01,1.746906995773315430e+00,1.104216054081916809e-01,1.406773328781127930e-01,-3.219213103875517845e-03,3.045206665992736816e-01,1.034561157226562500e+00,4.241693496704101562e+00,-1.410124078392982483e-02,4.222327377647161484e-03
1.498733162879943848e+00,-8.292936533689498901e-02,3.999317064881324768e-03,3.041294813156127930e-01,9.962748289108276367e-01,-1.460539270192384720e-02,6.119683757424354553e-02,2.702214010059833527e-02,2.718697488307952881e-01,8.652750849723815918e-01,4.163345336914062500e+00,-3.744319453835487366e-02,2.954464592039585114e-02
1.516371250152587891e+00,-5.009203776717185974e-02,2.796216495335102081e-02,3.826668262481689453e-01,1.368452787399291992e+00,-5.812631919980049133e-02,4.235540702939033508e-02,2.265055105090141296e-02,2.752225697040557861e-01,9.993116855621337891e-01,4.270486354827880859e+00,-9.359409660100936890e-02,3.470017807558178902e-03
1.476927280426025391e+00,-7.673768699169158936e-02,4.406878724694252014e-03,2.709267735481262207e-01,1.044394016265869141e+00,-5.172134563326835632e-02,5.711749568581581116e-02,1.344064017757773399e-03,3.182910978794097900e-01,8.941838145256042480e-01,4.105949401855468750e+00,6.024258211255073547e-03,5.851585790514945984e-02
1.501861929893493652e+00,-3.938991576433181763e-02,-1.555199641734361649e-02,4.100498557090759277e-01,1.420731782913208008e+00,2.798337303102016449e-02,5.940436571836471558e-02,-3.940065577626228333e-02,3.167932629585266113e-01,7.572038173675537109e-01,4.062237262725830078e+00,-7.300408929586410522e-02,5.091128125786781311e-02
1.512604594230651855e+00,-3.338689357042312622e-02,-2.598608098924160004e-02,4.875500202178955078e-01,1.614929676055908203e+00,5.207525193691253662e-02,-1.829999983310699463e-01,-3.533647209405899048e-02,3.052005767822265625e-01,8.598105907440185547e-01,3.645824432373046875e+00,-6.551567465066909790e-02,3.541919961571693420e-02
1.471421003341674805e+00,-3.849335014820098877e-02,3.594607859849929810e-02,4.719006717205047607e-01,1.435794115066528320e+00,-5.432229861617088318e-02,1.480621397495269775e-01,-5.795838776975870132e-03,3.243972063064575195e-01,9.054955840110778809e-01,4.422423839569091797e+00,-3.571218997240066528e-02,-4.849910363554954529e-02
1.472837328910827637e+00,-3.414674103260040283e-02,-4.168009012937545776e-02,3.014480769634246826e-01,9.868496656417846680e-01,1.158046722412109375e-01,4.602184519171714783e-02,3.441639244556427002e-02,2.984893918037414551e-01,1.304394960403442383e+00,4.481704711914062500e+00,-2.204823493957519531e-02,2.216737251728773117e-03
1.479273676872253418e+00,-4.918739944696426392e-02,4.098861292004585266e-02,3.518673479557037354e-01,1.439349889755249023e+00,3.611460700631141663e-02,7.816640287637710571e-02,1.706293970346450806e-02,3.197279274463653564e-01,1.078025221824645996e+00,4.432159423828125000e+00,-7.566200196743011475e-02,6.945903599262237549e-02
1.500819921493530273e+00,-6.973770260810852051e-02,-2.392269857227802277e-02,4.760273396968841553e-01,1.595846176147460938e+00,-7.197610288858413696e-02,8.393871784210205078e-02,1.366523932665586472e-02,3.250126838684082031e-01,1.051635026931762695e+00,4.494328498840332031e+00,-3.593903407454490662e-02,7.558666169643402100e-02
1.477141261100769043e+00,-3.351775184273719788e-02,-6.083973217755556107e-03,5.152077078819274902e-01,1.700796842575073242e+00,1.159312352538108826e-01,2.195263057947158813e-01,-1.973629929125308990e-03,2.735044658184051514e-01,6.752459406852722168e-01,3.644588232040405273e+00,-7.761701941490173340e-02,2.954874560236930847e-02
1.479779481887817383e+00,-2.453748323023319244e-02,-1.328976731747388840e-02,5.435611605644226074e-01,2.009993553161621094e+00,1.244615986943244934e-01,-1.944839023053646088e-02,-4.568583332002162933e-03,3.063617050647735596e-01,8.704528808593750000e-01,3.833534717559814453e+00,-6.579734385013580322e-02,-5.322894081473350525e-02
1.515565276145935059e+00,-3.780910000205039978e-02,-5.525050219148397446e-03,3.039433360099792480e-01,1.056505918502807617e+00,2.556146308779716492e-02,1.149977520108222961e-01,1.595508120954036713e-02,2.538903951644897461e-01,9.753147959709167480e-01,4.211250305175781250e+00,-2.612393349409103394e-02,-6.234325096011161804e-02
1.474739670753479004e+00,-3.533533960580825806e-02,4.070663452148437500e-02,2.634711563587188721e-01,8.697152137756347656e-01,-8.958914875984191895e-02,1.107876971364021301e-01,-2.424394246190786362e-03,3.100082278251647949e-01,1.040898203849792480e+00,4.095863342285156250e+00,-1.090263575315475464e-01,1.320981606841087341e-02
1.508309721946716309e+00,-3.564066439867019653e-02,-4.747458547353744507e-02,4.706763625144958496e-01,1.626209259033203125e+00,7.108940929174423218e-02,3.345555812120437622e-02,-4.020563140511512756e-02,2.918249070644378662e-01,6.511022448539733887e-01,3.570950269699096680e+00,-9.006028622388839722e-02,4.047964885830879211e-02
1.523053884506225586e+00,-1.062275618314743042e-01,-3.766696900129318237e-02,3.583677709102630615e-01,1.050156593322753906e+00,-4.785734415054321289e-02,6.713099032640457153e-02,2.246292866766452789e-02,3.127611875534057617e-01,7.599493265151977539e-01,3.401244163513183594e+00,-8.175895549356937408e-03,-1.338497269898653030e-02
1.476079940795898438e+00,-7.284357398748397827e-02,6.196624785661697388e-02,3.423908948898315430e-01,1.162929296493530273e+00,-4.470942169427871704e-02,9.836201369762420654e-02,2.574779652059078217e-02,3.230254352092742920e-01,9.892413020133972168e-01,3.582799911499023438e+00,-4.961425438523292542e-02,-4.732746630907058716e-02
1.477219223976135254e+00,-2.709187939763069153e-02,7.986117154359817505e-03,3.345590829849243164e-01,1.322210311889648438e+00,3.380773589015007019e-02,4.768695682287216187e-02,5.785902962088584900e-03,2.556940317153930664e-01,1.325783014297485352e+00,4.402349472045898438e+00,-7.583409547805786133e-02,8.537707035429775715e-04
1.520487427711486816e+00,-6.181391328573226929e-02,1.092024426907300949e-02,2.737553417682647705e-01,7.623927593231201172e-01,6.850263476371765137e-02,2.203347682952880859e-01,-1.744120009243488312e-02,2.807722985744476318e-01,8.282552957534790039e-01,3.972147941589355469e+00,-6.598141789436340332e-02,-3.952017053961753845e-02
1.509711861610412598e+00,-7.177897542715072632e-02,1.659484207630157471e-02,3.069661855697631836e-01,8.643121719360351562e-01,-5.650117248296737671e-02,1.518200486898422241e-01,-2.569794742157682776e-05,3.067395687103271484e-01,7.363282442092895508e-01,3.817857742309570312e+00,-4.675427079200744629e-02,-8.642759919166564941e-02
1.537150979042053223e+00,-9.820717573165893555e-02,-1.216645818203687668e-02,4.970010817050933838e-01,1.739105939865112305e+00,1.197379175573587418e-02,5.903462320566177368e-02,-2.993323095142841339e-02,2.796760499477386475e-01,7.878640294075012207e-01,4.041678428649902344e+00,-1.133248284459114075e-01,1.788960210978984833e-02
1.469080448150634766e+00,-1.173375872895121574e-03,-6.460425909608602524e-03,3.562724590301513672e-01,1.207085967063903809e+00,2.996354550123214722e-02,1.226501911878585815e-01,1.460934430360794067e-02,2.919895946979522705e-01,1.114525318145751953e+00,4.030057430267333984e+00,1.575769670307636261e-02,1.873203180730342865e-02
1.503830671310424805e+00,-6.797609478235244751e-02,-2.106180228292942047e-02,4.329759180545806885e-01,1.531940460205078125e+00,-1.665140539407730103e-01,9.989341348409652710e-02,-2.172373060602694750e-04,3.026298880577087402e-01,1.018398761749267578e+00,4.292718887329101562e+00,-5.188503861427307129e-02,2.338533848524093628e-02
1.516648769378662109e+00,-8.740092813968658447e-02,1.575239934027194977e-02,3.339274525642395020e-01,1.316082477569580078e+00,7.730345427989959717e-02,-5.855706334114074707e-02,1.359544135630130768e-02,2.996481359004974365e-01,1.275046467781066895e+00,4.170981884002685547e+00,-6.853518635034561157e-02,6.253981590270996094e-02
1.492138266563415527e+00,-6.403690669685602188e-03,-3.164647519588470459e-02,2.608228027820587158e-01,7.809622287750244141e-01,5.030042305588722229e-02,2.665108069777488708e-02,3.677603555843234062e-03,2.948354184627532959e-01,6.341390609741210938e-01,3.630202293395996094e+00,-5.603040754795074463e-02,4.098956286907196045e-02
1.530769348144531250e+00,-2.268573455512523651e-02,5.774057935923337936e-03,3.815714120864868164e-01,1.533378124237060547e+00,-1.752729527652263641e-03,1.123452484607696533e-01,2.440802380442619324e-02,2.689726948738098145e-01,1.027456164360046387e+00,4.035192012786865234e+00,-5.130224674940109253e-02,-7.049737963825464249e-03
1.527173876762390137e+00,-8.060725778341293335e-02,-4.324378818273544312e-02,2.751370072364807129e-01,8.088224530220031738e-01,-1.668502762913703918e-02,7.714518159627914429e-02,-3.324437886476516724e-02,2.832382619380950928e-01,1.042294502258300781e+00,4.387426853179931641e+00,-2.721695043146610260e-02,-2.656238898634910583e-02
1.518710732460021973e+00,-9.662682563066482544e-02,2.343766950070858002e-02,4.070861637592315674e-01,1.447056770324707031e+00,5.192701146006584167e-02,1.316034644842147827e-01,1.262598112225532532e-02,2.783458530902862549e-01,6.615819334983825684e-01,3.791800260543823242e+00,-4.961529746651649475e-02,-5.899986997246742249e-02
1.527279973030090332e+00,-8.653869479894638062e-02,-7.704965304583311081e-03,5.455905795097351074e-01,1.418421030044555664e+00,1.076230928301811218e-01,3.515674918889999390e-02,-3.648511692881584167e-02,2.892613410949707031e-01,7.133693099021911621e-01,3.877815246582031250e+00,-9.201443195343017578e-02,8.848114870488643646e-03
1.519188046455383301e+00,-4.337580874562263489e-02,-6.028830539435148239e-03,3.689201176166534424e-01,8.151944875717163086e-01,2.156945019960403442e-01,7.201342284679412842e-02,2.530332840979099274e-02,2.830606698989868164e-01,8.282685875892639160e-01,3.496529340744018555e+00,-5.566955357789993286e-02,1.838345453143119812e-02
1.459296703338623047e+00,-1.368078496307134628e-02,6.010539829730987549e-03,5.900198817253112793e-01,1.551506996154785156e+00,2.425743490457534790e-01,5.569255352020263672e-02,1.745148003101348877e-02,2.935276925563812256e-01,6.579843163490295410e-01,3.001596927642822266e+00,-2.812340296804904938e-02,-6.889316439628601074e-02
1.489463925361633301e+00,-9.933126717805862427e-02,-1.513442583382129669e-02,4.546544849872589111e-01,1.265200138092041016e+00,2.578041329979896545e-02,9.052406996488571167e-02,3.691327199339866638e-02,3.219619393348693848e-01,7.935421466827392578e-01,3.528138160705566406e+00,6.827518343925476074e-03,-1.795789785683155060e-02
1.491075396537780762e+00,-2.513509988784790039e-02,3.605034726206213236e-04,3.135719597339630127e-01,6.301971673965454102e-01,1.093349456787109375e-01,-7.169510354287922382e-04,3.306881338357925415e-02,2.840558886528015137e-01,9.467667937278747559e-01,4.072899341583251953e+00,-1.105826869606971741e-01,-6.191194429993629456e-02
1.535097956657409668e+00,-4.024038836359977722e-02,1.687676273286342621e-02,4.385422766208648682e-01,1.296234130859375000e+00,1.066936552524566650e-01,7.397799938917160034e-02,8.718396537005901337e-03,2.752217948436737061e-01,8.954253792762756348e-01,3.561857700347900391e+00,-1.413218677043914795e-01,1.283860858529806137e-02
1.464517593383789062e+00,-5.704522877931594849e-02,3.773672506213188171e-02,3.893794417381286621e-01,1.084067106246948242e+00,8.605277538299560547e-02,9.743616729974746704e-02,4.672545939683914185e-02,3.188653588294982910e-01,1.130973577499389648e+00,4.829315662384033203e+00,-3.142074495553970337e-02,-1.090579926967620850e-01
1.475610136985778809e+00,-2.041801251471042633e-02,3.165988624095916748e-02,3.608569800853729248e-01,1.349191665649414062e+00,1.220219209790229797e-01,2.660617232322692871e-02,-3.401818498969078064e-02,2.956075370311737061e-01,1.188165545463562012e+00,4.681695461273193359e+00,-1.085081771016120911e-01,-1.206974219530820847e-02
1.505807638168334961e+00,-4.604051262140274048e-02,-5.013240128755569458e-02,3.710108697414398193e-01,8.854531645774841309e-01,1.829822361469268799e-02,2.638636156916618347e-02,-5.638353992253541946e-03,3.028145432472229004e-01,8.463143110275268555e-01,3.232303857803344727e+00,-7.773233950138092041e-02,-5.056361109018325806e-02
1.512950181961059570e+00,-6.276531517505645752e-02,-8.684131316840648651e-03,2.847718000411987305e-01,8.162811398506164551e-01,-2.929836977273225784e-03,2.172560058534145355e-02,1.061434857547283173e-02,3.081354200839996338e-01,6.186679601669311523e-01,3.551349163055419922e+00,-4.487578198313713074e-02,-9.253609925508499146e-02
1.515499472618103027e+00,-6.208374351263046265e-02,2.426999807357788086e-02,4.614456892013549805e-01,1.530415773391723633e+00,1.493269652128219604e-01,1.115676760673522949e-01,-3.457289189100265503e-02,2.852536439895629883e-01,8.358866572380065918e-01,3.876425027847290039e+00,-1.179876178503036499e-01,-1.966318488121032715e-02
1.530856966972351074e+00,-7.345329970121383667e-02,-1.484171021729707718e-02,3.215565085411071777e-01,1.230993509292602539e+00,-1.135859522037208080e-03,-9.656602889299392700e-02,-3.158565610647201538e-02,2.871704101562500000e-01,1.382307887077331543e+00,4.161623954772949219e+00,-6.079659238457679749e-02,1.413155160844326019e-02
1.477228760719299316e+00,-7.277823984622955322e-02,-1.636862871237099171e-03,3.745085895061492920e-01,1.225840091705322266e+00,1.647628657519817352e-02,1.516374349594116211e-01,2.667995356023311615e-02,3.162795603275299072e-01,1.051212906837463379e+00,4.091190814971923828e+00,-9.329411201179027557e-03,-6.168109923601150513e-02
1.488271474838256836e+00,-3.127272054553031921e-02,-1.054114475846290588e-02,3.270539045333862305e-01,8.588261604309082031e-01,1.832917034626007080e-01,1.400434039533138275e-02,3.197770565748214722e-02,2.885892689228057861e-01,8.591265082359313965e-01,3.688980340957641602e+00,-1.238752976059913635e-01,-4.314313456416130066e-02
1.476853728294372559e+00,-6.112968176603317261e-02,1.507523003965616226e-02,3.597678542137145996e-01,1.212304353713989258e+00,1.512560397386550903e-01,1.328894346952438354e-01,1.488908100873231888e-02,3.159299194812774658e-01,1.202679157257080078e+00,4.539516925811767578e+00,-1.477416977286338806e-02,-1.809348165988922119e-02
1.514491438865661621e+00,-7.975823432207107544e-02,-3.920581657439470291e-04,4.005715250968933105e-01,1.631582260131835938e+00,8.526115864515304565e-02,9.850274026393890381e-02,1.270534098148345947e-02,2.904478609561920166e-01,8.476959466934204102e-01,3.327387571334838867e+00,-1.154763847589492798e-01,1.981662772595882416e-02
1.501308798789978027e+00,-7.513731718063354492e-02,-1.479894155636429787e-03,3.415362834930419922e-01,1.071311235427856445e+00,-2.677548676729202271e-02,6.123702228069305420e-02,3.554563969373703003e-03,2.985654175281524658e-01,1.283133864402770996e+00,4.894763469696044922e+00,3.189927339553833008e-02,2.433358505368232727e-02
1.478276133537292480e+00,-3.243690729141235352e-02,2.706181444227695465e-02,3.565058708190917969e-01,9.521796703338623047e-01,4.467778280377388000e-02,8.510342985391616821e-02,3.705117851495742798e-02,3.073653578758239746e-01,8.252968788146972656e-01,3.854526758193969727e+00,-7.248586416244506836e-02,-5.414149537682533264e-02
1.485948920249938965e+00,-5.559536442160606384e-02,-5.687379278242588043e-03,5.174210667610168457e-01,1.681174755096435547e+00,-1.897187530994415283e-02,-2.453473955392837524e-02,1.333067100495100021e-02,2.774911224842071533e-01,8.448199033737182617e-01,3.694013595581054688e+00,-4.245983064174652100e-02,-1.459255907684564590e-02
1.533908605575561523e+00,-8.480480313301086426e-02,1.828353852033615112e-02,2.443574965000152588e-01,7.028274536132812500e-01,-1.521826069802045822e-02,6.444045156240463257e-02,3.807151317596435547e-02,3.062630891799926758e-01,1.352488875389099121e+00,4.430862426757812500e+00,-8.170481026172637939e-02,-1.996711269021034241e-02
1.490126729011535645e+00,-1.473690010607242584e-02,-2.282562293112277985e-02,3.596512973308563232e-01,1.349549293518066406e+00,-1.480006147176027298e-03,9.630560874938964844e-02,-2.233606763184070587e-02,2.939831614494323730e-01,9.215526580810546875e-01,4.150211334228515625e+00,4.238330293446779251e-03,1.797262392938137054e-02
1.477672457695007324e+00,-2.678709663450717926e-02,3.438454121351242065e-02,4.727207422256469727e-01,1.760946989059448242e+00,4.213798046112060547e-02,8.686318248510360718e-02,8.311129175126552582e-03,2.852040529251098633e-01,1.010859131813049316e+00,4.334844589233398438e+00,-8.489512652158737183e-02,2.515788190066814423e-02
