# theta_E,gamma1,gamma2,source_x,source_y
8.913425207138061523e-01,-1.564607024192810059e-01,8.539952337741851807e-02,1.634922027587890625e-01,2.638649940490722656e-01
1.290862083435058594e+00,-3.188771009445190430e-02,1.206279247999191284e-01,-1.929395496845245361e-01,-2.863258123397827148e-03
1.455007672309875488e+00,-9.301048517227172852e-02,9.294952452182769775e-02,1.852240860462188721e-01,2.143203616142272949e-01
1.372741103172302246e+00,-1.090417131781578064e-01,-1.448715329170227051e-01,-1.306224614381790161e-01,-2.549943923950195312e-01
1.220670223236083984e+00,-4.887640476226806641e-03,-1.752562671899795532e-01,-1.905778944492340088e-01,1.209170520305633545e-01
1.687775135040283203e+00,-8.573176711797714233e-02,-9.624125063419342041e-02,-1.441614627838134766e-01,-1.231989264488220215e-01
1.448047041893005371e+00,-1.917752176523208618e-01,-3.613042831420898438e-02,-2.480277121067047119e-01,-2.725565433502197266e-02
1.781115055084228516e+00,1.003494411706924438e-01,1.088049858808517456e-01,1.149456799030303955e-01,-1.980926394462585449e-01
1.786741733551025391e+00,-6.694245338439941406e-02,-1.954665929079055786e-01,1.537135243415832520e-02,-2.565760612487792969e-01
1.703039884567260742e+00,-7.377564907073974609e-03,1.036387234926223755e-01,-7.517069578170776367e-02,-1.173809766769409180e-01
1.642439842224121094e+00,-3.271141648292541504e-02,1.457043737173080444e-01,-1.789887398481369019e-01,1.206499934196472168e-01
1.760992765426635742e+00,1.181260198354721069e-01,3.767779469490051270e-02,-1.567247509956359863e-02,-1.062694191932678223e-02
1.369778037071228027e+00,-1.106245070695877075e-01,-7.820923626422882080e-02,-1.049453318119049072e-01,-5.430674552917480469e-02
7.454577684402465820e-01,-8.328106254339218140e-02,-1.606437563896179199e-01,1.405052244663238525e-01,6.190866231918334961e-02
1.558588027954101562e+00,-1.466142982244491577e-01,1.252856999635696411e-01,5.536127090454101562e-02,1.014110147953033447e-01
1.757019519805908203e+00,-1.949442476034164429e-01,1.455766707658767700e-01,-1.759033352136611938e-01,1.815945208072662354e-01
1.503545522689819336e+00,-1.728842556476593018e-01,1.594965010881423950e-01,-1.435338556766510010e-01,-1.282073259353637695e-01
1.269226074218750000e+00,4.421186447143554688e-02,-1.986911147832870483e-01,-1.166919618844985962e-01,-2.388715744018554688e-01
9.231861829757690430e-01,1.141352802515029907e-01,1.025056093931198120e-01,9.402477741241455078e-02,-2.261504232883453369e-01
1.132159233093261719e+00,1.451596468687057495e-01,1.982133835554122925e-01,-1.190066188573837280e-01,2.035965919494628906e-01
1.663771033287048340e+00,7.966656982898712158e-02,9.590362012386322021e-02,-2.332853227853775024e-01,-1.114191263914108276e-01
1.403214335441589355e+00,1.752501577138900757e-01,1.510337144136428833e-01,3.520607948303222656e-03,-1.082555353641510010e-01
1.651035308837890625e+00,1.474873870611190796e-01,-4.189778864383697510e-02,-2.867575883865356445e-01,3.044140338897705078e-02
1.557641029357910156e+00,-9.837645292282104492e-02,8.647952973842620850e-02,-2.648683786392211914e-01,1.361568272113800049e-01
9.866209030151367188e-01,-1.007926985621452332e-01,1.604161113500595093e-01,1.209388673305511475e-01,2.394193410873413086e-01
8.148266077041625977e-01,-7.484702765941619873e-02,-6.577636301517486572e-02,-5.075657367706298828e-02,3.108513355255126953e-02
1.491543054580688477e+00,-1.770994216203689575e-01,1.859865635633468628e-01,-1.746152043342590332e-01,2.351252436637878418e-01
1.633434295654296875e+00,-1.837659031152725220e-01,8.182480931282043457e-03,2.025581598281860352e-01,2.204579114913940430e-02
1.726619720458984375e+00,-1.948432326316833496e-01,-1.930462568998336792e-01,2.385464906692504883e-01,-1.086258888244628906e-02
8.944576978683471680e-01,-1.593435406684875488e-01,-1.625322997570037842e-01,1.325925290584564209e-01,2.478533983230590820e-02
1.076015472412109375e+00,1.671763509511947632e-01,1.815950125455856323e-01,1.125390827655792236e-01,1.356451511383056641e-01
1.406707286834716797e+00,-4.930570721626281738e-02,1.889985054731369019e-01,-8.678814768791198730e-02,1.348322331905364990e-01
1.546562790870666504e+00,1.279717832803726196e-01,1.313701122999191284e-01,1.989625096321105957e-01,-2.869660854339599609e-01
1.493663311004638672e+00,-1.583485007286071777e-01,1.929117292165756226e-01,2.986153960227966309e-02,-3.503671288490295410e-02
1.718703746795654297e+00,-4.309403896331787109e-02,-9.177416563034057617e-03,5.097806453704833984e-02,-2.454963326454162598e-02
8.966339826583862305e-01,1.117976158857345581e-01,1.897618621587753296e-01,1.188267171382904053e-01,-8.437101542949676514e-02
1.669115543365478516e+00,5.358262360095977783e-02,-1.743692904710769653e-01,2.777341604232788086e-01,-2.592267990112304688e-01
1.321439266204833984e+00,-1.649087667465209961e-02,-1.169027909636497498e-01,-1.588886976242065430e-02,-1.180569678544998169e-01
1.399642229080200195e+00,-1.037507578730583191e-01,-1.484610736370086670e-01,1.511242687702178955e-01,-2.017010003328323364e-01
1.667777299880981445e+00,-1.221405714750289917e-01,-4.481466114521026611e-02,-8.823770284652709961e-02,1.769571006298065186e-01
1.125761389732360840e+00,6.836821138858795166e-02,1.876353472471237183e-01,-3.611320257186889648e-02,-5.237196385860443115e-02
1.553870320320129395e+00,1.342965513467788696e-01,1.580462604761123657e-01,2.626027464866638184e-01,1.230705082416534424e-01
1.679829835891723633e+00,-1.418356895446777344e-01,-7.825546711683273315e-02,-1.119272559881210327e-01,2.749557495117187500e-01
1.642367839813232422e+00,-1.489248871803283691e-02,1.947350651025772095e-01,-1.871470808982849121e-01,2.856916189193725586e-02
1.033679485321044922e+00,1.940730959177017212e-01,1.372942179441452026e-01,2.275329232215881348e-01,4.821687936782836914e-02
1.311455965042114258e+00,9.049715101718902588e-02,1.669885069131851196e-01,-7.150666415691375732e-02,-1.821801066398620605e-01
1.542709231376647949e+00,1.789927035570144653e-01,5.439640581607818604e-02,1.777547597885131836e-02,2.212241888046264648e-01
1.556865692138671875e+00,4.744610190391540527e-02,-1.464952975511550903e-01,1.209264397621154785e-01,-2.068132162094116211e-01
1.498189210891723633e+00,6.628762185573577881e-02,8.187882602214813232e-02,-1.260051429271697998e-01,5.005094408988952637e-02
1.733511447906494141e+00,5.407571792602539062e-03,1.258209496736526489e-01,-2.657407522201538086e-02,-1.267820596694946289e-02
1.400511860847473145e+00,1.378247141838073730e-02,1.947401911020278931e-01,1.209350526332855225e-01,-6.039102375507354736e-02
1.698021173477172852e+00,4.958637058734893799e-02,-1.237161979079246521e-01,-2.239293605089187622e-01,2.251443266868591309e-02
1.577735066413879395e+00,-1.953091174364089966e-01,3.271219134330749512e-02,2.191537022590637207e-01,-1.358585953712463379e-01
1.429331779479980469e+00,-1.232945248484611511e-01,-2.376651763916015625e-02,-1.378908753395080566e-01,-6.713378429412841797e-02
1.674593925476074219e+00,-6.710620224475860596e-02,-1.194979473948478699e-01,7.125538587570190430e-02,-9.850229322910308838e-02
1.282239437103271484e+00,-1.481547951698303223e-01,-8.927786350250244141e-02,1.623375713825225830e-01,-1.399197876453399658e-01
1.635749816894531250e+00,-3.120045363903045654e-02,1.467773169279098511e-01,-1.906308233737945557e-01,-2.450802028179168701e-01
1.306265115737915039e+00,-5.577784776687622070e-02,-1.386263072490692139e-01,3.054237365722656250e-02,8.863678574562072754e-02
1.663624525070190430e+00,-1.923168897628784180e-01,1.324975937604904175e-01,-2.167574763298034668e-01,2.905275225639343262e-01
1.231474399566650391e+00,1.136735826730728149e-01,1.898722201585769653e-01,1.995686590671539307e-01,-1.861746907234191895e-01
7.631087303161621094e-01,1.993309408426284790e-01,5.323089659214019775e-02,-4.095149040222167969e-02,2.772468924522399902e-01
8.182573318481445312e-01,2.309355139732360840e-02,9.003405272960662842e-02,-1.610124111175537109e-02,-2.929788827896118164e-02
1.128794312477111816e+00,-1.980225741863250732e-02,-1.710855960845947266e-01,-7.805924117565155029e-02,-1.980598866939544678e-01
1.393053531646728516e+00,-1.410568952560424805e-01,-1.544728428125381470e-01,1.243743002414703369e-01,-1.269261091947555542e-01
8.918737173080444336e-01,-6.678876280784606934e-02,1.003865748643875122e-01,1.507259905338287354e-01,-9.341941773891448975e-02
1.000145673751831055e+00,6.055147945880889893e-02,8.983366191387176514e-02,5.102935433387756348e-02,6.828284263610839844e-02
1.764779567718505859e+00,1.839615851640701294e-01,1.345551013946533203e-02,-2.796365916728973389e-01,9.748786687850952148e-02
1.159153223037719727e+00,-1.829989850521087646e-01,-1.664877384901046753e-01,1.371936500072479248e-01,-2.023179233074188232e-01
1.731331825256347656e+00,1.295165866613388062e-01,1.784284263849258423e-01,-2.006852924823760986e-01,-1.544495671987533569e-01
1.196494340896606445e+00,1.348039060831069946e-01,1.429011374711990356e-01,6.799280643463134766e-03,-1.986330747604370117e-02
1.596723318099975586e+00,-1.829627603292465210e-01,-1.149266436696052551e-01,-2.625195980072021484e-01,4.693269729614257812e-02
1.508649468421936035e+00,-5.950272083282470703e-03,-1.646031737327575684e-01,9.657019376754760742e-02,1.922008097171783447e-01
1.509031891822814941e+00,-1.316337287425994873e-02,-1.963872164487838745e-01,-2.803705334663391113e-01,4.431259632110595703e-02
1.600867986679077148e+00,1.390172392129898071e-01,1.139304786920547485e-01,4.917663335800170898e-02,-1.212497353553771973e-01
1.359362721443176270e+00,-3.389039635658264160e-02,1.584366708993911743e-01,6.654596328735351562e-02,-1.568643748760223389e-01
1.664250493049621582e+00,-1.898920238018035889e-01,-1.981260031461715698e-01,2.604767680168151855e-02,8.412778377532958984e-03
1.682271003723144531e+00,1.564071327447891235e-01,1.780707389116287231e-01,1.150796711444854736e-01,4.616707563400268555e-02
1.794292211532592773e+00,1.827463358640670776e-01,-1.683339923620223999e-01,2.546856999397277832e-01,-9.443990886211395264e-02
1.768304109573364258e+00,-4.894776642322540283e-02,-1.657977998256683350e-01,2.226448655128479004e-01,-9.441819787025451660e-02
1.066797494888305664e+00,9.944064915180206299e-02,1.689879149198532104e-01,-2.641132473945617676e-02,-2.262330055236816406e-02
1.583297967910766602e+00,-1.425542235374450684e-01,1.788351684808731079e-01,1.500280499458312988e-01,5.152061581611633301e-02
1.384916067123413086e+00,1.760518550872802734e-02,-1.656496077775955200e-01,-1.129278540611267090e-02,-2.317759096622467041e-01
8.630699515342712402e-01,9.925232827663421631e-02,1.713731437921524048e-01,-1.252720206975936890e-01,3.480705618858337402e-02
1.712823152542114258e+00,-1.841460019350051880e-01,5.089263617992401123e-02,1.503051817417144775e-01,1.303470730781555176e-01
1.678527593612670898e+00,1.803789883852005005e-01,1.797279268503189087e-01,-2.254947423934936523e-01,2.180719971656799316e-01
1.740384578704833984e+00,-1.079013869166374207e-01,-7.837866991758346558e-02,4.508888721466064453e-02,1.207212209701538086e-01
1.375798940658569336e+00,1.364159733057022095e-01,1.641073375940322876e-01,-6.434231996536254883e-03,7.650640606880187988e-02
1.761406898498535156e+00,-1.829552799463272095e-01,-1.869812011718750000e-01,1.505046486854553223e-01,-1.806345880031585693e-01
1.512797355651855469e+00,-1.622102558612823486e-01,7.441042363643646240e-02,2.688591480255126953e-01,7.113260030746459961e-02
1.519400119781494141e+00,7.273994386196136475e-02,-1.230528131127357483e-01,-4.995211958885192871e-02,2.045641541481018066e-01
1.728315114974975586e+00,-8.291824162006378174e-02,1.830956786870956421e-01,-2.149969935417175293e-01,-3.903782367706298828e-02
9.975589513778686523e-01,1.786024868488311768e-02,-1.628879755735397339e-01,1.167887449264526367e-01,2.000575065612792969e-01
1.675942301750183105e+00,-1.180702000856399536e-01,-1.790002882480621338e-01,2.257923483848571777e-01,-1.922253072261810303e-01
1.168139219284057617e+00,4.946069419384002686e-02,-1.550220102071762085e-01,-1.869664639234542847e-01,8.756765723228454590e-02
1.776356935501098633e+00,1.015670448541641235e-01,-1.735435575246810913e-01,-1.024896204471588135e-01,2.650618553161621094e-04
1.735983133316040039e+00,-5.537292361259460449e-02,1.800032109022140503e-01,-2.306093871593475342e-01,-2.599745988845825195e-02
1.660352945327758789e+00,-9.968607872724533081e-02,1.762226969003677368e-01,5.016851425170898438e-02,-1.718568354845046997e-01
1.798195123672485352e+00,9.407083690166473389e-02,1.010636836290359497e-01,6.139361858367919922e-02,-7.427372038364410400e-02
1.054023265838623047e+00,-1.685145646333694458e-01,-1.675377786159515381e-01,-2.558017373085021973e-01,-1.934290528297424316e-01
1.511316299438476562e+00,-3.618836402893066406e-02,1.611432582139968872e-01,-1.171971112489700317e-01,1.757968068122863770e-01
1.274082899093627930e+00,1.941555887460708618e-01,1.082630306482315063e-01,-1.890082359313964844e-01,-1.216668337583541870e-01
1.700381994247436523e+00,-1.791560798883438110e-01,-8.888842910528182983e-02,-1.828493773937225342e-01,2.922939062118530273e-01
1.410451889038085938e+00,1.496666818857192993e-01,1.650537401437759399e-01,-2.770998179912567139e-01,-1.702134162187576294e-01
1.747859001159667969e+00,1.759765297174453735e-01,2.352111041545867920e-02,3.857320547103881836e-02,5.311411619186401367e-02
1.476036071777343750e+00,1.423975080251693726e-01,7.778118550777435303e-02,-3.489279747009277344e-02,-1.314791738986968994e-01
9.996302127838134766e-01,1.051289588212966919e-01,1.384905427694320679e-01,4.186463356018066406e-02,9.028726816177368164e-02
1.253795146942138672e+00,2.629244327545166016e-02,1.374857574701309204e-01,1.892283260822296143e-01,-1.774674355983734131e-01
1.753124237060546875e+00,1.114359050989151001e-01,1.586737483739852905e-01,6.512579321861267090e-02,-1.624196767807006836e-01
1.534770727157592773e+00,-1.240378767251968384e-01,1.620483249425888062e-01,4.426240921020507812e-03,-4.765596985816955566e-02
1.679976224899291992e+00,-1.894221156835556030e-01,-1.265975534915924072e-01,5.737364292144775391e-02,1.039985418319702148e-01
1.541494131088256836e+00,-1.992277652025222778e-01,-6.395095586776733398e-02,-1.050826609134674072e-01,1.325250267982482910e-01
8.467501401901245117e-01,1.041565090417861938e-01,1.945774704217910767e-01,-2.228716015815734863e-02,-1.226356625556945801e-01
1.447197198867797852e+00,-1.466685086488723755e-01,-1.202009469270706177e-01,-1.292617321014404297e-01,-2.100195884704589844e-01
1.211723089218139648e+00,-4.897208511829376221e-02,-1.883761435747146606e-01,2.018845677375793457e-01,2.515559196472167969e-01
1.270284652709960938e+00,1.305331140756607056e-01,9.807576239109039307e-02,-4.955637454986572266e-02,-1.490913480520248413e-01
1.592616796493530273e+00,-8.998649567365646362e-02,-1.036067903041839600e-01,-1.638293713331222534e-01,9.887117147445678711e-02
1.655318737030029297e+00,1.914729028940200806e-01,1.817183345556259155e-01,-2.810192108154296875e-01,9.230598807334899902e-02
1.668252825736999512e+00,-1.370214223861694336e-01,1.605274230241775513e-01,-4.709851741790771484e-02,-5.331632494926452637e-02
1.077898025512695312e+00,-1.646079123020172119e-01,-1.400473415851593018e-01,9.782204031944274902e-02,-2.823103964328765869e-01
1.792510747909545898e+00,-1.024558916687965393e-01,6.536598503589630127e-02,-1.310536265373229980e-02,-2.931326627731323242e-03
1.368303060531616211e+00,-5.795602500438690186e-02,1.735173016786575317e-01,-2.973304688930511475e-01,1.520089209079742432e-01
1.703746557235717773e+00,3.622479736804962158e-02,5.057807266712188721e-02,-6.291174888610839844e-02,4.191529750823974609e-02
1.677642583847045898e+00,-1.839100271463394165e-01,-1.903388202190399170e-01,6.138947606086730957e-02,1.925515830516815186e-01
1.567798972129821777e+00,1.332160383462905884e-01,1.077331453561782837e-01,-3.085917234420776367e-02,6.001922488212585449e-02
8.063499331474304199e-01,1.421200186014175415e-01,1.904120594263076782e-01,6.467181444168090820e-02,-2.362481951713562012e-01
7.369858026504516602e-01,-1.776077300310134888e-01,-1.731489896774291992e-01,-4.801928997039794922e-03,1.302600800991058350e-01
1.407310485839843750e+00,-7.630684226751327515e-02,1.636119931936264038e-01,4.296743869781494141e-02,1.526148617267608643e-01
1.550571203231811523e+00,-1.714385002851486206e-01,-1.993621289730072021e-01,-1.030382364988327026e-01,-7.059155404567718506e-02
1.787118673324584961e+00,8.838008344173431396e-02,6.967426836490631104e-02,-7.597118616104125977e-03,-5.139411985874176025e-02
7.643975019454956055e-01,-4.216723144054412842e-02,1.504429727792739868e-01,1.757075488567352295e-01,-8.178110420703887939e-02
1.562853813171386719e+00,-1.627674847841262817e-01,-6.699259579181671143e-02,-1.325705647468566895e-02,1.270814239978790283e-01
1.462106466293334961e+00,-1.428879052400588989e-01,-1.061098873615264893e-01,1.607622206211090088e-01,-1.778564751148223877e-01
